Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,capital_accounts,inventories_net,capital_accounts_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
454113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.49,1337281000.0,2756885000.0,52380779000.0,983176000.0,112793614000.0,4959523000.0,178257257000.0,72378706000.0,291989029000.0,168906409000.0
481,47361000.0,63553000.0,511147000.0,40408500.0,940556000.0,108395000.0,1736366000.0,2636218000.0,6110222000.0,1471654000.0
4811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,47361000.0,63553000.0,511147000.0,40408500.0,940556000.0,108395000.0,1736366000.0,2636218000.0,6110222000.0,1471654000.0
4821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,47777000.0,35719000.0,1883029000.0,45911000.0,5307790000.0,109429000.0,7849882000.0,3730289000.0,15924493000.0,6830877000.0
4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,66836000.0,88618000.0,4194391000.0,56623000.0,2311761000.0,98855000.0,2238900000.0,5958070000.0,9855249000.0,5920212000.0
4841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2000.0,12260000.0,142223000.0,2000.0,321645000.0,13225000.0,869334000.0,691947000.0,1872424000.0,340050000.0
4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,779226000.0,1832829000.0,40032859000.0,615688000.0,91652005000.0,3824007000.0,153546720000.0,49049189000.0,229475342000.0,139691522000.0
4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0.0,3640000.0,119700000.0,0.0,84328000.0,3640000.0,84328000.0,119700000.0,273638000.0,273638000.0
4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,69667000.0,346849000.0,2081969000.0,12374000.0,6573031000.0,383514000.0,4399977000.0,3986679000.0,11485396000.0,5051694000.0
4881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0.0,2556000.0,13310000.0,0.0,10172000.0,2556000.0,10349000.0,13310000.0,17261000.0,17261000.0
4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,279050000.0,307309000.0,2891005000.0,171761000.0,4651771000.0,307507000.0,5785033000.0,3557085000.0,10864781000.0,7837848000.0
4931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1638310000.0,4126552000.0,95376808000.0,1297945000.0,399431140000.0,8734090000.0,414996150000.0,114034304000.0,217076719000.0,179212143000.0
511,171190000.0,211189000.0,1663108000.0,92719000.0,7343055000.0,448880000.0,8967106000.0,2609979000.0,4447883000.0,2619791000.0
5111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,135443000.0,854960000.0,3497469000.0,115031000.0,5210722000.0,2562143000.0,1131101000.0,7941530000.0,10723207000.0,5420316000.0
5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,751900000.0,105357000.0,10193094000.0,567320000.0,58262605000.0,2283255000.0,69318387000.0,15232757000.0,34263695000.0,20251005000.0
5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,425921000.0,2942789000.0,77070325000.0,404618000.0,325365308000.0,3373496000.0,328329456000.0,84187311000.0,160702493000.0,146175164000.0
5171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,9000000.0,6960000.0,387046000.0,0.0,3867178000.0,6960000.0,4720646000.0,681340000.0,1831243000.0,737152000.0
5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,144856000.0,5295000.0,2565767000.0,118257000.0,-617727000.0,59356000.0,2529454000.0,3381386000.0,5108198000.0,4008713000.0
5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,14878800000.0,9983723000.0,14861292000.0,8017210000.0,7.460613053e+12,12705694000.0,8.677578548e+12,21195469000.0,68332600000.0,46172011000.0
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5221,0.0,0.0,0.0,0.0,756034000.0,0.0,942551000.0,0.0,61411000.0,26826000.0
52211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,470129000.0,1743707000.0,1281700000.0,317828000.0,91912562000.0,1814438000.0,98362789000.0,1541214000.0,3442858000.0,2385181000.0
52221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5223,7694000.0,8648000.0,252305000.0,7694000.0,13428340000.0,9502000.0,14371624000.0,620153000.0,1486392000.0,562387000.0
52231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,12575889000.0,8132727000.0,11372287000.0,6190483000.0,6.176142908e+12,10769109000.0,7.310796052e+12,16562706000.0,54597473000.0,36949248000.0
5231,180719000.0,1549287000.0,2751565000.0,80221000.0,92607156000.0,2986623000.0,121844533000.0,4315332000.0,8921989000.0,6193646000.0
52311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5239,12395170000.0,6583440000.0,8620722000.0,6110263000.0,6.083535753e+12,7782486000.0,7.188951518e+12,12247374000.0,45675485000.0,30755602000.0
52391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,21787000.0,99000.0,601259000.0,18772000.0,4575856000.0,5908000.0,5972565000.0,712469000.0,1184482000.0,980035000.0
5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,1803301000.0,98542000.0,1353741000.0,1482433000.0,1.173797351e+12,106738000.0,1.247132967e+12,1758926000.0,7559983000.0,5268333000.0
5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
